ms,degC
11337,35.60
13362,35.60
15385,35.60
17408,36.30
19430,36.30
21452,36.30
23477,36.30
25500,36.40
27523,36.90
29545,36.90
31567,36.90
-31944,36.90
-29922,36.90
-27899,36.90
-25877,37.30
-23853,37.40
-21830,37.40
-19808,37.40
-17783,37.40
-15761,37.40
-13738,37.40
-11716,37.40
-9692,37.40
-7669,37.50
-5647,37.90
-3624,38.00
-1601,38.00
423,38.00
2447,38.00
4470,38.00
6493,38.00
8515,38.00
10537,38.00
12560,38.00
14582,38.00
16606,38.00
18630,38.00
20654,38.00
22676,38.00
24698,38.00
